epoch,lr-Adam,step,train_loss,val_loss
8,,7370,,2.526461362838745
,5e-05,7371,,
9,,7399,1.0541753768920898,
9,,7449,1.5996248722076416,
9,,7499,1.2759945392608643,
9,,7549,1.1015609502792358,
9,,7599,1.5941928625106812,
9,,7649,1.355229377746582,
9,,7699,1.3098926544189453,
9,,7749,1.5758918523788452,
9,,7799,1.0902503728866577,
9,,7849,1.0108113288879395,
9,,7899,0.9148482084274292,
9,,7949,1.4359080791473389,
9,,7999,1.2480777502059937,
9,,8049,1.1033363342285156,
9,,8099,1.4264181852340698,
9,,8149,1.207749366760254,
9,,8189,,2.4610791206359863
,5e-05,8190,,
10,,8199,1.0028822422027588,
10,,8249,1.365399718284607,
10,,8299,1.209306001663208,
10,,8349,1.1925768852233887,
10,,8399,0.9091109037399292,
10,,8449,1.2556928396224976,
10,,8499,1.0875672101974487,
10,,8549,1.1700432300567627,
10,,8599,1.4123128652572632,
10,,8649,1.0021793842315674,
10,,8699,1.0491037368774414,
10,,8749,1.1195048093795776,
10,,8799,0.958897590637207,
10,,8849,1.3746942281723022,
10,,8899,1.0921896696090698,
10,,8949,1.2498559951782227,
10,,8999,1.3035123348236084,
10,,9008,,2.394217014312744
,5e-05,9009,,
11,,9049,0.9670807719230652,
11,,9099,1.063798427581787,
11,,9149,0.7434958815574646,
11,,9199,1.1997201442718506,
11,,9249,1.1597602367401123,
11,,9299,1.1821467876434326,
11,,9349,0.9976128339767456,
11,,9399,1.0344551801681519,
11,,9449,1.293197751045227,
11,,9499,1.2971055507659912,
11,,9549,0.9669173955917358,
11,,9599,1.33401620388031,
11,,9649,0.9399559497833252,
11,,9699,0.7983161807060242,
11,,9749,0.8703948855400085,
11,,9799,1.1466164588928223,
11,,9827,,2.3459882736206055
,5e-05,9828,,
12,,9849,1.338758945465088,
12,,9899,0.9922077059745789,
12,,9949,1.0822067260742188,
12,,9999,1.2525923252105713,
12,,10049,1.148475170135498,
12,,10099,1.2158740758895874,
12,,10149,1.0198994874954224,
12,,10199,0.9773043394088745,
12,,10249,1.113058090209961,
12,,10299,1.3344314098358154,
12,,10349,1.2866328954696655,
12,,10399,1.0607175827026367,
12,,10449,1.5757474899291992,
12,,10499,1.3924078941345215,
12,,10549,0.738874614238739,
12,,10599,0.8952419757843018,
12,,10646,,2.2524874210357666
,5e-05,10647,,
13,,10649,0.993130087852478,
13,,10699,1.246529459953308,
13,,10749,0.8001813292503357,
13,,10799,1.157524824142456,
13,,10849,1.0020427703857422,
13,,10899,0.8787487745285034,
13,,10949,1.2828632593154907,
13,,10999,1.2753889560699463,
13,,11049,1.0320367813110352,
13,,11099,1.011786937713623,
13,,11149,1.1689391136169434,
13,,11199,1.276404857635498,
13,,11249,1.236000895500183,
13,,11299,1.1804391145706177,
13,,11349,1.3741711378097534,
13,,11399,1.4321579933166504,
13,,11449,1.1308345794677734,
13,,11465,,2.2763218879699707
,5e-05,11466,,
14,,11499,0.9797841906547546,
14,,11549,1.0706571340560913,
14,,11599,1.1924365758895874,
14,,11649,1.108435869216919,
14,,11699,1.063452959060669,
14,,11749,1.6554445028305054,
14,,11799,1.1455358266830444,
14,,11849,1.0634055137634277,
14,,11899,1.1631968021392822,
14,,11949,1.174281358718872,
14,,11999,0.8407277464866638,
14,,12049,0.7537147998809814,
14,,12099,1.1839944124221802,
14,,12149,1.269596815109253,
14,,12199,0.9906959533691406,
14,,12249,0.851518988609314,
14,,12284,,2.2262091636657715
,5e-05,12285,,
15,,12299,0.9390537142753601,
15,,12349,1.3460248708724976,
15,,12399,1.1300581693649292,
15,,12449,1.1757465600967407,
15,,12499,0.724681556224823,
15,,12549,0.864637017250061,
15,,12599,0.9218910932540894,
15,,12649,1.0311875343322754,
15,,12699,0.681422233581543,
15,,12749,0.9664255976676941,
15,,12799,0.7417658567428589,
15,,12849,1.0295085906982422,
15,,12899,0.858254611492157,
15,,12949,1.4877283573150635,
15,,12999,0.9887451529502869,
15,,13049,0.910252571105957,
15,,13099,1.0581119060516357,
15,,13103,,2.1716420650482178
,5e-05,13104,,
16,,13149,0.9115845561027527,
16,,13199,0.9999503493309021,
16,,13249,0.9282621741294861,
16,,13299,1.2866007089614868,
16,,13349,0.8240417242050171,
16,,13399,0.8839863538742065,
16,,13449,0.886694610118866,
16,,13499,1.122049331665039,
16,,13549,1.136723518371582,
16,,13599,0.9671096801757812,
16,,13649,1.321358323097229,
16,,13699,1.1976726055145264,
16,,13749,1.2702630758285522,
16,,13799,1.052106499671936,
16,,13849,0.934759795665741,
16,,13899,1.2389229536056519,
16,,13922,,2.243635416030884
,5e-05,13923,,
17,,13949,1.3276762962341309,
17,,13999,1.0811614990234375,
17,,14049,1.1021311283111572,
17,,14099,1.3479613065719604,
17,,14149,1.066970944404602,
17,,14199,1.4148492813110352,
17,,14249,1.1541649103164673,
17,,14299,1.0627553462982178,
17,,14349,1.019784688949585,
17,,14399,1.707275152206421,
17,,14449,1.005759358406067,
17,,14499,1.0492383241653442,
17,,14549,0.943375289440155,
17,,14599,1.0844894647598267,
17,,14649,0.8397111892700195,
17,,14699,1.3697590827941895,
17,,14741,,2.1786861419677734
,5e-05,14742,,
18,,14749,0.8301938772201538,
18,,14799,1.148833155632019,
18,,14849,0.95408034324646,
18,,14899,0.9806341528892517,
18,,14949,1.246103286743164,
18,,14999,0.8142417669296265,
18,,15049,0.9797682762145996,
18,,15099,1.2699978351593018,
18,,15149,1.0453671216964722,
18,,15199,1.0788450241088867,
18,,15249,0.8738031387329102,
18,,15299,0.9553965330123901,
18,,15349,1.1519526243209839,
18,,15399,1.1449644565582275,
18,,15449,0.9744147062301636,
18,,15499,1.4713332653045654,
18,,15549,1.076315999031067,
18,,15560,,2.16232967376709
,5e-05,15561,,
19,,15599,0.8388792872428894,
19,,15649,1.2768726348876953,
19,,15699,0.8084456324577332,
19,,15749,1.0859777927398682,
19,,15799,1.0181554555892944,
19,,15849,1.0747096538543701,
19,,15899,1.1325429677963257,
19,,15949,1.0736116170883179,
19,,15999,1.017967939376831,
19,,16049,1.2967252731323242,
19,,16099,1.1446220874786377,
19,,16149,0.8915904760360718,
19,,16199,0.9307683706283569,
19,,16249,1.0373932123184204,
19,,16299,1.0651476383209229,
19,,16349,1.3843235969543457,
19,,16379,,2.165163040161133
,5e-05,16380,,
20,,16399,1.4286794662475586,
20,,16449,0.8042701482772827,
20,,16499,0.953302264213562,
20,,16549,1.1340219974517822,
20,,16599,1.1032278537750244,
20,,16649,0.737708330154419,
20,,16699,1.3351640701293945,
20,,16749,1.0249395370483398,
20,,16799,1.2699759006500244,
20,,16849,0.864532470703125,
20,,16899,0.9961366653442383,
20,,16949,0.9973404407501221,
20,,16999,0.8342718482017517,
20,,17049,1.3321211338043213,
20,,17099,0.9580623507499695,
20,,17149,1.1551120281219482,
20,,17198,,2.193004608154297
,5e-05,17199,,
21,,17199,1.000307321548462,
21,,17249,0.9569612741470337,
21,,17299,1.0444456338882446,
21,,17349,1.5781329870224,
21,,17399,1.1094574928283691,
21,,17449,1.1886012554168701,
21,,17499,0.9282479286193848,
21,,17549,1.1874184608459473,
21,,17599,1.0382840633392334,
21,,17649,1.308117389678955,
21,,17699,0.9690719842910767,
21,,17749,1.3141244649887085,
21,,17799,1.1332170963287354,
21,,17849,0.9823758006095886,
21,,17899,1.5623693466186523,
21,,17949,1.2988284826278687,
21,,17999,1.1805824041366577,
21,,18017,,2.2183051109313965
,5e-05,18018,,
22,,18049,1.6395282745361328,
22,,18099,0.8056744337081909,
22,,18149,0.8310048580169678,
22,,18199,0.9551748037338257,
22,,18249,0.9052548408508301,
22,,18299,1.1295641660690308,
22,,18349,0.9828652143478394,
22,,18399,0.9394698143005371,
22,,18449,1.1238559484481812,
22,,18499,1.008554220199585,
22,,18549,1.1524738073349,
22,,18599,1.537424921989441,
22,,18649,1.3640422821044922,
22,,18699,0.9532027244567871,
22,,18749,1.2275947332382202,
22,,18799,0.7040772438049316,
22,,18836,,2.112952470779419
,5e-05,18837,,
23,,18849,1.0421727895736694,
23,,18899,1.2578409910202026,
23,,18949,1.0968244075775146,
23,,18999,1.092987060546875,
23,,19049,1.0362777709960938,
23,,19099,1.2503571510314941,
23,,19149,1.349525809288025,
23,,19199,0.9977326393127441,
23,,19249,1.303831934928894,
23,,19299,0.903252124786377,
23,,19349,1.002108097076416,
23,,19399,0.90501469373703,
23,,19449,1.2599713802337646,
23,,19499,0.9115341901779175,
23,,19549,0.9545062780380249,
23,,19599,1.062523365020752,
23,,19649,1.0896861553192139,
23,,19655,,2.1520259380340576
,5e-05,19656,,
24,,19699,0.9855344295501709,
24,,19749,1.0455663204193115,
24,,19799,0.9546860456466675,
24,,19849,1.166991114616394,
24,,19899,1.018601894378662,
24,,19949,1.391101598739624,
24,,19999,1.208477258682251,
24,,20049,1.2213048934936523,
24,,20099,1.0577386617660522,
24,,20149,1.2246578931808472,
24,,20199,0.8658188581466675,
24,,20249,1.0947998762130737,
24,,20299,0.9495391845703125,
24,,20349,1.2849761247634888,
24,,20399,1.1624572277069092,
24,,20449,0.895146369934082,
24,,20474,,2.1861982345581055
,5e-05,20475,,
25,,20499,1.0329465866088867,
25,,20549,0.9364633560180664,
25,,20599,1.0199617147445679,
25,,20649,0.856022298336029,
25,,20699,1.079624891281128,
25,,20749,1.5943317413330078,
25,,20799,0.8107948303222656,
25,,20849,1.0714706182479858,
25,,20899,0.993402361869812,
25,,20949,1.5135765075683594,
25,,20999,1.2148064374923706,
25,,21049,1.0797059535980225,
25,,21099,1.119316816329956,
25,,21149,0.9529425501823425,
25,,21199,1.0208935737609863,
25,,21249,1.1950989961624146,
25,,21293,,2.1558425426483154
,5e-05,21294,,
26,,21299,0.8694720268249512,
26,,21349,1.2191733121871948,
26,,21399,1.3102387189865112,
26,,21449,0.9536959528923035,
26,,21499,1.1203196048736572,
26,,21549,1.1402735710144043,
26,,21599,0.880028486251831,
26,,21649,1.1757608652114868,
26,,21699,1.0731751918792725,
26,,21749,1.2758300304412842,
26,,21799,1.214434266090393,
26,,21849,1.058629035949707,
26,,21899,0.7526425123214722,
26,,21949,1.0970535278320312,
26,,21999,1.239443302154541,
26,,22049,1.0056002140045166,
26,,22099,1.1933362483978271,
26,,22112,,2.1724514961242676
,5e-05,22113,,
27,,22149,0.9089187383651733,
27,,22199,0.9274880290031433,
27,,22249,1.1699578762054443,
27,,22299,1.0830888748168945,
27,,22349,1.0196768045425415,
27,,22399,0.7375096678733826,
27,,22449,1.240264654159546,
27,,22499,1.4441827535629272,
27,,22549,0.9449621438980103,
27,,22599,0.8342129588127136,
27,,22649,1.2277724742889404,
27,,22699,1.203305959701538,
27,,22749,1.3930282592773438,
27,,22799,1.2943978309631348,
27,,22849,1.4137709140777588,
27,,22899,0.8130640983581543,
27,,22931,,2.0713274478912354
,5e-05,22932,,
28,,22949,0.9695112109184265,
28,,22999,1.1910853385925293,
28,,23049,1.6026381254196167,
28,,23099,0.9564933776855469,
28,,23149,0.8810220956802368,
28,,23199,0.725736141204834,
28,,23249,1.06548011302948,
28,,23299,0.991020679473877,
28,,23349,1.6680539846420288,
28,,23399,1.0385875701904297,
28,,23449,0.7771091461181641,
28,,23499,1.0270050764083862,
28,,23549,1.0531463623046875,
28,,23599,1.072412133216858,
28,,23649,0.8808956146240234,
28,,23699,0.9033154249191284,
28,,23749,0.9801689982414246,
28,,23750,,2.096480369567871
,5e-05,23751,,
29,,23799,1.1222648620605469,
29,,23849,1.022369384765625,
29,,23899,1.26752507686615,
29,,23949,1.116163730621338,
29,,23999,0.8444712162017822,
29,,24049,1.1208546161651611,
29,,24099,0.9545567035675049,
29,,24149,1.1709277629852295,
29,,24199,0.9380366206169128,
29,,24249,1.0705134868621826,
29,,24299,0.7715038657188416,
29,,24349,0.9242358207702637,
29,,24399,1.2003178596496582,
29,,24449,1.0684058666229248,
29,,24499,0.7706121206283569,
29,,24549,1.0386117696762085,
29,,24569,,2.134028673171997
,5e-05,24570,,
30,,24599,0.8619709014892578,
30,,24649,1.1946237087249756,
30,,24699,1.1446692943572998,
30,,24749,0.7026192545890808,
30,,24799,1.4569408893585205,
30,,24849,0.7887014150619507,
30,,24899,1.0642048120498657,
30,,24949,1.2248023748397827,
30,,24999,0.9624123573303223,
30,,25049,1.11619234085083,
30,,25099,0.971682071685791,
30,,25149,0.8640202283859253,
30,,25199,0.9379856586456299,
30,,25249,1.146822452545166,
30,,25299,1.1002256870269775,
30,,25349,1.1311613321304321,
30,,25388,,2.177036762237549
,5e-05,25389,,
31,,25399,1.2529582977294922,
31,,25449,1.009519100189209,
31,,25499,1.2206727266311646,
31,,25549,1.0125823020935059,
31,,25599,1.0067291259765625,
31,,25649,0.9231919646263123,
31,,25699,0.9554950594902039,
31,,25749,0.9887849688529968,
31,,25799,1.3254294395446777,
31,,25849,0.7834806442260742,
31,,25899,1.0934643745422363,
31,,25949,0.96239173412323,
31,,25999,0.8261959552764893,
31,,26049,0.8312087059020996,
31,,26099,0.9050922393798828,
31,,26149,1.2476661205291748,
31,,26199,1.025538444519043,
31,,26207,,2.1265223026275635
,5e-05,26208,,
32,,26249,0.9786286354064941,
32,,26299,1.1686005592346191,
32,,26349,0.9102253913879395,
32,,26399,0.9250957369804382,
32,,26449,0.924142062664032,
32,,26499,1.0142803192138672,
32,,26549,0.8433136940002441,
32,,26599,0.9292945861816406,
32,,26649,1.1498126983642578,
32,,26699,0.7905408143997192,
32,,26749,1.2844040393829346,
32,,26799,1.0191830396652222,
32,,26849,1.0872769355773926,
32,,26899,0.863503634929657,
32,,26949,0.916867733001709,
32,,26999,1.005110263824463,
32,,27026,,2.117598056793213
,2.5e-05,27027,,
33,,27049,1.1777769327163696,
33,,27099,0.8070434331893921,
33,,27149,1.0711311101913452,
33,,27199,0.9475668668746948,
33,,27249,1.0228774547576904,
33,,27299,0.8074418902397156,
33,,27349,1.1530059576034546,
33,,27399,0.9444920420646667,
33,,27449,0.7051247358322144,
33,,27499,0.8622028231620789,
33,,27549,0.9009908437728882,
33,,27599,0.9480161666870117,
33,,27649,1.2701247930526733,
33,,27699,0.8871039152145386,
33,,27749,1.2082304954528809,
33,,27799,1.3036909103393555,
33,,27845,,2.1208324432373047
,2.5e-05,27846,,
34,,27849,1.2922070026397705,
34,,27899,1.2334394454956055,
34,,27949,1.165618658065796,
34,,27999,1.1730570793151855,
34,,28049,0.8798375129699707,
34,,28099,0.9664750099182129,
34,,28149,1.0995844602584839,
34,,28199,1.0847008228302002,
34,,28249,0.854296863079071,
34,,28299,0.8209241628646851,
34,,28349,1.031022310256958,
34,,28399,0.840462863445282,
34,,28449,0.9774095416069031,
34,,28499,1.0463371276855469,
34,,28549,0.8828892707824707,
34,,28599,1.1463873386383057,
34,,28649,1.0268458127975464,
34,,28664,,2.068401575088501
,2.5e-05,28665,,
35,,28699,1.4506092071533203,
35,,28749,1.147223711013794,
35,,28799,1.0409746170043945,
35,,28849,1.0633883476257324,
35,,28899,0.9368375539779663,
35,,28949,0.851545512676239,
35,,28999,1.0893652439117432,
35,,29049,1.3464868068695068,
35,,29099,1.14337956905365,
35,,29149,1.1287837028503418,
35,,29199,1.1606296300888062,
35,,29249,1.0509414672851562,
35,,29299,1.0368444919586182,
35,,29349,1.4499553442001343,
35,,29399,1.2211449146270752,
35,,29449,1.1282310485839844,
35,,29483,,2.1653177738189697
,2.5e-05,29484,,
36,,29499,0.8408608436584473,
36,,29549,1.045121192932129,
36,,29599,1.0723049640655518,
36,,29649,1.3601813316345215,
36,,29699,0.9630843997001648,
36,,29749,0.8273879885673523,
36,,29799,0.9719904661178589,
36,,29849,1.040014624595642,
36,,29899,1.0197566747665405,
36,,29949,0.8225382566452026,
36,,29999,0.8375972509384155,
36,,30049,1.2691779136657715,
36,,30099,1.138897180557251,
36,,30149,0.9127046465873718,
36,,30199,1.0048085451126099,
36,,30249,0.8941108584403992,
36,,30299,0.9546101093292236,
36,,30302,,2.1384785175323486
,2.5e-05,30303,,
37,,30349,0.6252450942993164,
37,,30399,0.7707412242889404,
37,,30449,1.1320185661315918,
37,,30499,1.0895264148712158,
37,,30549,1.1174561977386475,
37,,30599,1.203155755996704,
37,,30649,1.113221287727356,
37,,30699,1.4005136489868164,
37,,30749,0.7861440181732178,
37,,30799,1.1396881341934204,
37,,30849,0.9591773748397827,
37,,30899,0.9762973189353943,
37,,30949,1.0164568424224854,
37,,30999,0.9029409885406494,
37,,31049,0.8194610476493835,
37,,31099,0.9969956278800964,
37,,31121,,2.160797357559204
,2.5e-05,31122,,
38,,31149,1.0623862743377686,
38,,31199,1.1660317182540894,
38,,31249,1.0587000846862793,
38,,31299,1.0836665630340576,
38,,31349,0.9285691976547241,
38,,31399,1.148520827293396,
38,,31449,0.7581280469894409,
38,,31499,0.9216722249984741,
38,,31549,1.2771714925765991,
38,,31599,0.900173544883728,
38,,31649,1.071711540222168,
38,,31699,1.0178951025009155,
38,,31749,0.9255890846252441,
38,,31799,0.7829626798629761,
38,,31849,0.8610509634017944,
38,,31899,0.7860091924667358,
38,,31940,,2.1203837394714355
,2.5e-05,31941,,
39,,31949,1.0426617860794067,
39,,31999,1.108622431755066,
39,,32049,0.9818309545516968,
39,,32099,1.0511091947555542,
39,,32149,0.8003396987915039,
39,,32199,0.8451730012893677,
39,,32249,1.397273063659668,
39,,32299,0.9379619359970093,
39,,32349,1.179840087890625,
39,,32399,0.8857663869857788,
39,,32449,1.1687387228012085,
39,,32499,1.2688894271850586,
39,,32549,1.1009149551391602,
39,,32599,1.1555461883544922,
39,,32649,1.0389484167099,
39,,32699,0.8053706884384155,
39,,32749,1.091745138168335,
39,,32759,,2.109215497970581
,1.25e-05,32760,,
40,,32799,1.4284909963607788,
40,,32849,1.0237326622009277,
40,,32899,1.1766308546066284,
40,,32949,1.0018569231033325,
40,,32999,1.3391884565353394,
40,,33049,0.8977013826370239,
40,,33099,1.2980430126190186,
40,,33149,0.9440945386886597,
40,,33199,1.3040719032287598,
40,,33249,0.6872501373291016,
40,,33299,0.985924243927002,
40,,33349,0.7022994756698608,
40,,33399,1.2441447973251343,
40,,33449,0.8445703387260437,
40,,33499,1.0408790111541748,
40,,33549,1.0660009384155273,
40,,33578,,2.1330244541168213
,1.25e-05,33579,,
41,,33599,1.3054530620574951,
41,,33649,1.1262866258621216,
41,,33699,0.9848100543022156,
41,,33749,1.0161117315292358,
41,,33799,1.005180835723877,
41,,33849,0.841413676738739,
41,,33899,0.8000587224960327,
41,,33949,0.8585947751998901,
41,,33999,0.9117605686187744,
41,,34049,1.270545482635498,
41,,34099,1.0081286430358887,
41,,34149,0.8754333853721619,
41,,34199,0.970527172088623,
41,,34249,1.3451241254806519,
41,,34299,0.9945520758628845,
41,,34349,0.8485302925109863,
41,,34397,,2.092284917831421
,1.25e-05,34398,,
42,,34399,0.9796127676963806,
42,,34449,0.8935672640800476,
42,,34499,1.1416957378387451,
42,,34549,1.1163573265075684,
42,,34599,1.0414626598358154,
42,,34649,1.2379882335662842,
42,,34699,1.3513822555541992,
42,,34749,0.9628114700317383,
42,,34799,1.0387799739837646,
42,,34849,0.9146708250045776,
42,,34899,1.1835616827011108,
42,,34949,1.2724430561065674,
42,,34999,0.9523791074752808,
42,,35049,1.132002353668213,
42,,35099,1.0737202167510986,
42,,35149,1.3253023624420166,
42,,35199,0.934172511100769,
42,,35216,,2.121938705444336
